occurred_at,event,anonymous_id,user_id,account_id,session_id,scale_id,assessment_id,report_id,channel,plan_tier,utm_source,utm_medium,utm_campaign,method,is_email_verified,status,format,generation_ms,device_type,locale,exp_onboarding_flow
2025-09-05T10:41:28Z,submit_assessment,,u_00973,a_00973,s_91109133,sc_105,as_99de68ed4b,,email,free,,,,,,started,,,desktop,ca-ES,control
2025-09-05T10:42:44Z,submit_assessment,,u_01465,a_01465,s_6be8da11,sc_103,as_d4acee1712,,organic,free,,,,,,started,,,desktop,en-US,control
2025-09-05T10:45:15Z,submit_assessment,,u_00421,a_00421,s_a5c7270f,sc_104,as_acc021c879,,direct,free,,,,,,complete,,,desktop,fr-FR,control
2025-09-05T10:46:28Z,submit_assessment,,u_00973,a_00973,s_91109133,sc_105,as_99de68ed4b,,email,free,,,,,,in_progress,,,desktop,ca-ES,control
2025-09-05T10:46:44Z,submit_assessment,,u_01465,a_01465,s_6be8da11,sc_103,as_d4acee1712,,organic,free,,,,,,complete,,,desktop,en-US,control
2025-09-05T10:47:28Z,submit_assessment,,u_00973,a_00973,s_91109133,sc_105,as_99de68ed4b,,email,free,,,,,,complete,,,desktop,ca-ES,control
2025-09-05T10:52:44Z,submit_assessment,,u_01465,a_01465,s_6be8da11,sc_103,as_d4acee1712,,organic,free,,,,,,in_progress,,,desktop,en-US,control
2025-09-05T11:26:03Z,signup_completed,,u_00766,a_00766,s_a1832a97,,,,paid_search,free,,,,sso_azure,True,,,,mobile,ca-ES,control
2025-09-05T11:29:03Z,select_scale,,u_00766,a_00766,s_a1832a97,sc_103,,,paid_search,free,,,,,,,,,mobile,ca-ES,control
2025-09-05T11:35:03Z,submit_assessment,,u_00766,a_00766,s_a1832a97,sc_103,as_b4bbda6fbc,,paid_search,free,,,,,,in_progress,,,mobile,ca-ES,control
2025-09-05T11:36:03Z,submit_assessment,,u_00766,a_00766,s_a1832a97,sc_103,as_b4bbda6fbc,,paid_search,free,,,,,,started,,,mobile,ca-ES,control
2025-09-05T11:41:03Z,submit_assessment,,u_00766,a_00766,s_a1832a97,sc_103,as_b4bbda6fbc,,paid_search,free,,,,,,complete,,,mobile,ca-ES,control
2025-09-05T11:41:42Z,signup_completed,,u_00265,a_00265,s_d1cf7586,,,,paid_search,free,,,,sso_google,True,,,,mobile,es-ES,control
2025-09-05T11:45:41Z,signup_completed,,u_00001,a_00001,s_2d08d848,,,,referral,free,,,,sso_google,True,,,,desktop,ca-ES,control
2025-09-05T11:46:06Z,signup_completed,,u_01173,a_01173,s_3d562410,,,,organic,free,,,,sso_azure,True,,,,desktop,fr-FR,control
2025-09-05T11:46:42Z,select_scale,,u_00265,a_00265,s_d1cf7586,sc_105,,,paid_search,free,,,,,,,,,mobile,es-ES,control
2025-09-05T11:47:06Z,select_scale,,u_01173,a_01173,s_3d562410,sc_102,,,organic,free,,,,,,,,,desktop,fr-FR,control
2025-09-05T11:49:41Z,select_scale,,u_00001,a_00001,s_2d08d848,sc_102,,,referral,free,,,,,,,,,desktop,ca-ES,control
2025-09-05T11:49:42Z,submit_assessment,,u_00265,a_00265,s_d1cf7586,sc_105,as_1b497782f2,,paid_search,free,,,,,,started,,,mobile,es-ES,control
2025-09-05T11:50:41Z,submit_assessment,,u_00001,a_00001,s_2d08d848,sc_102,as_1536abe73f,,referral,free,,,,,,started,,,desktop,ca-ES,control
2025-09-05T11:52:06Z,submit_assessment,,u_01173,a_01173,s_3d562410,sc_102,as_3a3c6af231,,organic,free,,,,,,started,,,desktop,fr-FR,control
2025-09-05T11:52:42Z,submit_assessment,,u_00265,a_00265,s_d1cf7586,sc_105,as_1b497782f2,,paid_search,free,,,,,,complete,,,mobile,es-ES,control
2025-09-05T11:54:50Z,signup_completed,,u_01042,a_01042,s_61438200,,,,organic,business,,,,sso_azure,True,,,,desktop,es-ES,control
2025-09-05T11:56:41Z,submit_assessment,,u_00001,a_00001,s_2d08d848,sc_102,as_1536abe73f,,referral,free,,,,,,in_progress,,,desktop,ca-ES,control
2025-09-05T11:57:06Z,submit_assessment,,u_01173,a_01173,s_3d562410,sc_102,as_3a3c6af231,,organic,free,,,,,,in_progress,,,desktop,fr-FR,control
2025-09-05T11:57:35Z,signup_completed,,u_01324,a_01324,s_d36847f1,,,,referral,free,,,,sso_azure,True,,,,desktop,en-US,control
2025-09-05T11:57:50Z,select_scale,,u_01042,a_01042,s_61438200,sc_105,,,organic,business,,,,,,,,,desktop,es-ES,control
2025-09-05T12:00:35Z,select_scale,,u_01324,a_01324,s_d36847f1,sc_104,,,referral,free,,,,,,,,,desktop,en-US,control
2025-09-05T12:00:42Z,submit_assessment,,u_00265,a_00265,s_d1cf7586,sc_105,as_1b497782f2,,paid_search,free,,,,,,in_progress,,,mobile,es-ES,control
2025-09-05T12:03:41Z,submit_assessment,,u_00001,a_00001,s_2d08d848,sc_102,as_1536abe73f,,referral,free,,,,,,complete,,,desktop,ca-ES,control
2025-09-05T12:03:50Z,submit_assessment,,u_01042,a_01042,s_61438200,sc_105,as_c7f53f277c,,organic,business,,,,,,started,,,desktop,es-ES,control
2025-09-05T12:04:35Z,submit_assessment,,u_01324,a_01324,s_d36847f1,sc_104,as_1f5925e44e,,referral,free,,,,,,started,,,desktop,en-US,control
2025-09-05T12:06:41Z,generate_report,,u_00001,a_00001,s_2d08d848,sc_102,as_1536abe73f,r_dfecd603b8,referral,free,,,,,,,web,896,desktop,ca-ES,control
2025-09-05T12:08:06Z,submit_assessment,,u_01173,a_01173,s_3d562410,sc_102,as_3a3c6af231,,organic,free,,,,,,complete,,,desktop,fr-FR,control
2025-09-05T12:10:50Z,generate_report,,u_01042,a_01042,s_61438200,sc_105,as_c7f53f277c,r_8f4a4e28a2,organic,business,,,,,,,web,1165,desktop,es-ES,control
2025-09-05T12:11:42Z,generate_report,,u_00265,a_00265,s_d1cf7586,sc_105,as_1b497782f2,r_1521fda7cc,paid_search,free,,,,,,,web,1408,mobile,es-ES,control
2025-09-05T12:12:50Z,submit_assessment,,u_01042,a_01042,s_61438200,sc_105,as_c7f53f277c,,organic,business,,,,,,in_progress,,,desktop,es-ES,control
2025-09-05T12:12:50Z,submit_assessment,,u_01042,a_01042,s_61438200,sc_105,as_c7f53f277c,,organic,business,,,,,,complete,,,desktop,es-ES,control
2025-09-05T12:14:12Z,signup_completed,,u_00963,a_00963,s_0d3acd57,,,,paid_search,pro,,,,email_password,True,,,,desktop,es-ES,control
2025-09-05T12:14:35Z,submit_assessment,,u_01324,a_01324,s_d36847f1,sc_104,as_1f5925e44e,,referral,free,,,,,,in_progress,,,desktop,en-US,control
2025-09-05T12:15:12Z,select_scale,,u_00963,a_00963,s_0d3acd57,sc_101,,,paid_search,pro,,,,,,,,,desktop,es-ES,control
2025-09-05T12:20:35Z,submit_assessment,,u_01324,a_01324,s_d36847f1,sc_104,as_1f5925e44e,,referral,free,,,,,,complete,,,desktop,en-US,control
2025-09-05T12:20:35Z,generate_report,,u_01324,a_01324,s_d36847f1,sc_104,as_1f5925e44e,r_8271b788ce,referral,free,,,,,,,web,3587,desktop,en-US,control
2025-09-05T12:30:18Z,signup_completed,,u_00796,a_00796,s_d29ff384,,,,direct,free,,,,sso_azure,True,,,,desktop,en-US,control
2025-09-05T12:35:18Z,select_scale,,u_00796,a_00796,s_d29ff384,sc_103,,,direct,free,,,,,,,,,desktop,en-US,control
2025-09-05T12:38:06Z,signup_completed,,u_00632,a_00632,s_e1e0cf1a,,,,email,free,,,,email_password,True,,,,mobile,fr-FR,control
2025-09-05T12:43:06Z,select_scale,,u_00632,a_00632,s_e1e0cf1a,sc_105,,,email,free,,,,,,,,,mobile,fr-FR,control
2025-09-05T12:47:06Z,submit_assessment,,u_00632,a_00632,s_e1e0cf1a,sc_105,as_fa33f4f0db,,email,free,,,,,,started,,,mobile,fr-FR,control
2025-09-05T12:50:06Z,submit_assessment,,u_00632,a_00632,s_e1e0cf1a,sc_105,as_fa33f4f0db,,email,free,,,,,,complete,,,mobile,fr-FR,control
2025-09-05T12:58:06Z,submit_assessment,,u_00632,a_00632,s_e1e0cf1a,sc_105,as_fa33f4f0db,,email,free,,,,,,in_progress,,,mobile,fr-FR,control
2025-09-05T13:12:26Z,signup_completed,,u_00326,a_00326,s_646cf882,,,,email,free,,,,sso_google,True,,,,desktop,fr-FR,control
2025-09-05T13:16:26Z,select_scale,,u_00326,a_00326,s_646cf882,sc_101,,,email,free,,,,,,,,,desktop,fr-FR,control
2025-09-05T13:45:43Z,signup_completed,,u_01405,a_01405,s_b2845246,,,,organic,free,,,,email_password,True,,,,desktop,ca-ES,control
2025-09-05T13:46:43Z,select_scale,,u_01405,a_01405,s_b2845246,sc_103,,,organic,free,,,,,,,,,desktop,ca-ES,control
2025-09-05T13:49:18Z,signup_completed,,u_00155,a_00155,s_e4241756,,,,organic,free,,,,email_password,True,,,,desktop,ca-ES,control
2025-09-05T13:52:18Z,select_scale,,u_00155,a_00155,s_e4241756,sc_104,,,organic,free,,,,,,,,,desktop,ca-ES,control
2025-09-05T13:53:43Z,submit_assessment,,u_01405,a_01405,s_b2845246,sc_103,as_18f7a505b5,,organic,free,,,,,,started,,,desktop,ca-ES,control
2025-09-05T14:02:49Z,signup_completed,,u_01480,a_01480,s_f7f1b39f,,,,referral,pro,,,,sso_google,True,,,,mobile,es-ES,control
2025-09-05T14:04:43Z,submit_assessment,,u_01405,a_01405,s_b2845246,sc_103,as_18f7a505b5,,organic,free,,,,,,complete,,,desktop,ca-ES,control
2025-09-05T14:05:43Z,submit_assessment,,u_01405,a_01405,s_b2845246,sc_103,as_18f7a505b5,,organic,free,,,,,,in_progress,,,desktop,ca-ES,control
2025-09-05T14:11:20Z,signup_completed,,u_01410,a_01410,s_5e07085c,,,,referral,free,,,,email_password,True,,,,desktop,ca-ES,control
2025-09-05T14:13:20Z,select_scale,,u_01410,a_01410,s_5e07085c,sc_103,,,referral,free,,,,,,,,,desktop,ca-ES,control
2025-09-05T14:14:20Z,submit_assessment,,u_01410,a_01410,s_5e07085c,sc_103,as_1d23e8c31c,,referral,free,,,,,,started,,,desktop,ca-ES,control
2025-09-05T14:19:20Z,submit_assessment,,u_01410,a_01410,s_5e07085c,sc_103,as_1d23e8c31c,,referral,free,,,,,,in_progress,,,desktop,ca-ES,control
2025-09-05T14:30:16Z,signup_completed,,u_01458,a_01458,s_88271baa,,,,organic,free,,,,sso_google,True,,,,desktop,ca-ES,control
2025-09-05T14:31:16Z,select_scale,,u_01458,a_01458,s_88271baa,sc_101,,,organic,free,,,,,,,,,desktop,ca-ES,control
2025-09-05T14:35:20Z,submit_assessment,,u_01410,a_01410,s_5e07085c,sc_103,as_1d23e8c31c,,referral,free,,,,,,complete,,,desktop,ca-ES,control
2025-09-05T14:36:21Z,signup_completed,,u_01082,a_01082,s_6c9bed5d,,,,organic,free,,,,sso_google,True,,,,desktop,ca-ES,control
2025-09-05T14:41:21Z,select_scale,,u_01082,a_01082,s_6c9bed5d,sc_103,,,organic,free,,,,,,,,,desktop,ca-ES,control
2025-09-05T14:45:21Z,submit_assessment,,u_01082,a_01082,s_6c9bed5d,sc_103,as_fe701272b9,,organic,free,,,,,,started,,,desktop,ca-ES,control
2025-09-05T14:47:21Z,submit_assessment,,u_01082,a_01082,s_6c9bed5d,sc_103,as_fe701272b9,,organic,free,,,,,,complete,,,desktop,ca-ES,control
2025-09-05T14:52:21Z,submit_assessment,,u_01082,a_01082,s_6c9bed5d,sc_103,as_fe701272b9,,organic,free,,,,,,in_progress,,,desktop,ca-ES,control
2025-09-05T14:54:24Z,signup_completed,,u_00317,a_00317,s_b3f160b8,,,,organic,pro,,,,sso_google,True,,,,mobile,fr-FR,control
2025-09-05T14:56:24Z,select_scale,,u_00317,a_00317,s_b3f160b8,sc_104,,,organic,pro,,,,,,,,,mobile,fr-FR,control
2025-09-05T15:23:09Z,signup_completed,,u_00974,a_00974,s_e334b3c3,,,,organic,pro,,,,sso_google,True,,,,desktop,fr-FR,control
2025-09-05T15:28:09Z,select_scale,,u_00974,a_00974,s_e334b3c3,sc_103,,,organic,pro,,,,,,,,,desktop,fr-FR,control
2025-09-05T15:31:44Z,signup_completed,,u_00809,a_00809,s_6a83a3cf,,,,email,pro,,,,sso_google,True,,,,desktop,fr-FR,control
2025-09-05T15:35:44Z,select_scale,,u_00809,a_00809,s_6a83a3cf,sc_103,,,email,pro,,,,,,,,,desktop,fr-FR,control
2025-09-05T15:39:46Z,signup_completed,,u_00352,a_00352,s_1dabbe20,,,,direct,pro,,,,email_password,True,,,,desktop,fr-FR,control
2025-09-05T15:40:46Z,select_scale,,u_00352,a_00352,s_1dabbe20,sc_102,,,direct,pro,,,,,,,,,desktop,fr-FR,control
2025-09-05T15:45:46Z,submit_assessment,,u_00352,a_00352,s_1dabbe20,sc_102,as_589c1eabe8,,direct,pro,,,,,,in_progress,,,desktop,fr-FR,control
2025-09-05T15:46:46Z,submit_assessment,,u_00352,a_00352,s_1dabbe20,sc_102,as_589c1eabe8,,direct,pro,,,,,,started,,,desktop,fr-FR,control
2025-09-05T16:01:46Z,submit_assessment,,u_00352,a_00352,s_1dabbe20,sc_102,as_589c1eabe8,,direct,pro,,,,,,complete,,,desktop,fr-FR,control
2025-09-05T16:06:13Z,signup_completed,,u_00386,a_00386,s_9ad1a7b9,,,,paid_search,free,,,,email_password,True,,,,desktop,ca-ES,control
2025-09-05T16:11:13Z,select_scale,,u_00386,a_00386,s_9ad1a7b9,sc_103,,,paid_search,free,,,,,,,,,desktop,ca-ES,control
2025-09-05T16:11:13Z,submit_assessment,,u_00386,a_00386,s_9ad1a7b9,sc_103,as_fa34116978,,paid_search,free,,,,,,started,,,desktop,ca-ES,control
2025-09-05T16:11:13Z,submit_assessment,,u_00386,a_00386,s_9ad1a7b9,sc_103,as_fa34116978,,paid_search,free,,,,,,in_progress,,,desktop,ca-ES,control
2025-09-05T16:18:57Z,signup_completed,,u_00114,a_00114,s_6ee28c95,,,,organic,free,,,,sso_google,True,,,,mobile,es-ES,control
2025-09-05T16:20:57Z,select_scale,,u_00114,a_00114,s_6ee28c95,sc_101,,,organic,free,,,,,,,,,mobile,es-ES,control
2025-09-05T16:29:13Z,submit_assessment,,u_00386,a_00386,s_9ad1a7b9,sc_103,as_fa34116978,,paid_search,free,,,,,,complete,,,desktop,ca-ES,control
2025-09-05T17:20:48Z,signup_completed,,u_00032,a_00032,s_d13404c9,,,,email,free,,,,sso_google,True,,,,mobile,fr-FR,control
2025-09-05T17:24:48Z,select_scale,,u_00032,a_00032,s_d13404c9,sc_102,,,email,free,,,,,,,,,mobile,fr-FR,control
2025-09-05T17:26:48Z,submit_assessment,,u_00032,a_00032,s_d13404c9,sc_102,as_d1ad189dfb,,email,free,,,,,,started,,,mobile,fr-FR,control
2025-09-05T17:33:48Z,submit_assessment,,u_00032,a_00032,s_d13404c9,sc_102,as_d1ad189dfb,,email,free,,,,,,in_progress,,,mobile,fr-FR,control
2025-09-05T17:39:38Z,signup_completed,,u_01479,a_01479,s_7c8da4cf,,,,direct,free,,,,email_password,True,,,,desktop,ca-ES,control
2025-09-05T17:40:38Z,select_scale,,u_01479,a_01479,s_7c8da4cf,sc_104,,,direct,free,,,,,,,,,desktop,ca-ES,control
2025-09-05T17:44:48Z,submit_assessment,,u_00032,a_00032,s_d13404c9,sc_102,as_d1ad189dfb,,email,free,,,,,,complete,,,mobile,fr-FR,control
2025-09-05T17:47:38Z,submit_assessment,,u_01479,a_01479,s_7c8da4cf,sc_104,as_facf672308,,direct,free,,,,,,in_progress,,,desktop,ca-ES,control
2025-09-05T17:49:38Z,submit_assessment,,u_01479,a_01479,s_7c8da4cf,sc_104,as_facf672308,,direct,free,,,,,,started,,,desktop,ca-ES,control
2025-09-05T18:01:38Z,submit_assessment,,u_01479,a_01479,s_7c8da4cf,sc_104,as_facf672308,,direct,free,,,,,,complete,,,desktop,ca-ES,control
2025-09-05T18:08:12Z,signup_completed,,u_01250,a_01250,s_191ab330,,,,organic,free,,,,sso_google,True,,,,tablet,ca-ES,control
2025-09-05T18:09:12Z,select_scale,,u_01250,a_01250,s_191ab330,sc_101,,,organic,free,,,,,,,,,tablet,ca-ES,control
2025-09-05T18:11:12Z,submit_assessment,,u_01250,a_01250,s_191ab330,sc_101,as_48dddaa0d6,,organic,free,,,,,,started,,,tablet,ca-ES,control
2025-09-05T18:20:47Z,signup_completed,,u_00906,a_00906,s_7b5be31c,,,,paid_search,free,,,,sso_google,True,,,,mobile,fr-FR,control
2025-09-05T18:25:47Z,select_scale,,u_00906,a_00906,s_7b5be31c,sc_105,,,paid_search,free,,,,,,,,,mobile,fr-FR,control
2025-09-05T18:27:12Z,submit_assessment,,u_01250,a_01250,s_191ab330,sc_101,as_48dddaa0d6,,organic,free,,,,,,in_progress,,,tablet,ca-ES,control
2025-09-05T18:28:12Z,submit_assessment,,u_01250,a_01250,s_191ab330,sc_101,as_48dddaa0d6,,organic,free,,,,,,complete,,,tablet,ca-ES,control
2025-09-05T19:20:24Z,signup_completed,,u_00080,a_00080,s_6ad843d0,,,,direct,free,,,,email_password,True,,,,desktop,fr-FR,control
2025-09-05T20:12:27Z,signup_completed,,u_01253,a_01253,s_4d21e7e2,,,,paid_search,free,,,,email_password,True,,,,desktop,fr-FR,control
2025-09-05T20:16:27Z,select_scale,,u_01253,a_01253,s_4d21e7e2,sc_102,,,paid_search,free,,,,,,,,,desktop,fr-FR,control
2025-09-05T20:34:28Z,signup_completed,,u_01287,a_01287,s_e7a76d75,,,,organic,free,,,,email_password,True,,,,desktop,es-ES,control
2025-09-05T20:38:28Z,select_scale,,u_01287,a_01287,s_e7a76d75,sc_102,,,organic,free,,,,,,,,,desktop,es-ES,control
2025-09-05T20:40:28Z,submit_assessment,,u_01287,a_01287,s_e7a76d75,sc_102,as_08d44cc7f9,,organic,free,,,,,,started,,,desktop,es-ES,control
2025-09-05T20:47:28Z,submit_assessment,,u_01287,a_01287,s_e7a76d75,sc_102,as_08d44cc7f9,,organic,free,,,,,,complete,,,desktop,es-ES,control
2025-09-05T20:50:26Z,signup_completed,,u_00941,a_00941,s_08424920,,,,organic,free,,,,email_password,True,,,,desktop,fr-FR,control
2025-09-05T20:52:28Z,submit_assessment,,u_01287,a_01287,s_e7a76d75,sc_102,as_08d44cc7f9,,organic,free,,,,,,in_progress,,,desktop,es-ES,control
2025-09-05T20:54:26Z,select_scale,,u_00941,a_00941,s_08424920,sc_105,,,organic,free,,,,,,,,,desktop,fr-FR,control
2025-09-05T20:56:26Z,submit_assessment,,u_00941,a_00941,s_08424920,sc_105,as_af7195b8de,,organic,free,,,,,,started,,,desktop,fr-FR,control
2025-09-05T20:58:11Z,signup_completed,,u_00246,a_00246,s_e6eb6c8c,,,,direct,pro,,,,email_password,True,,,,desktop,es-ES,control
2025-09-05T20:58:51Z,signup_completed,,u_01164,a_01164,s_ecfd20fa,,,,email,free,,,,sso_google,True,,,,tablet,fr-FR,control
2025-09-05T21:01:11Z,select_scale,,u_00246,a_00246,s_e6eb6c8c,sc_103,,,direct,pro,,,,,,,,,desktop,es-ES,control
2025-09-05T21:01:51Z,select_scale,,u_01164,a_01164,s_ecfd20fa,sc_104,,,email,free,,,,,,,,,tablet,fr-FR,control
2025-09-05T21:03:51Z,submit_assessment,,u_01164,a_01164,s_ecfd20fa,sc_104,as_c03c260bc4,,email,free,,,,,,started,,,tablet,fr-FR,control
2025-09-05T21:05:11Z,submit_assessment,,u_00246,a_00246,s_e6eb6c8c,sc_103,as_f546931279,,direct,pro,,,,,,started,,,desktop,es-ES,control
2025-09-05T21:05:26Z,submit_assessment,,u_00941,a_00941,s_08424920,sc_105,as_af7195b8de,,organic,free,,,,,,in_progress,,,desktop,fr-FR,control
2025-09-05T21:07:51Z,submit_assessment,,u_01164,a_01164,s_ecfd20fa,sc_104,as_c03c260bc4,,email,free,,,,,,in_progress,,,tablet,fr-FR,control
2025-09-05T21:09:11Z,submit_assessment,,u_00246,a_00246,s_e6eb6c8c,sc_103,as_f546931279,,direct,pro,,,,,,complete,,,desktop,es-ES,control
2025-09-05T21:15:26Z,submit_assessment,,u_00941,a_00941,s_08424920,sc_105,as_af7195b8de,,organic,free,,,,,,complete,,,desktop,fr-FR,control
2025-09-05T21:17:11Z,submit_assessment,,u_00246,a_00246,s_e6eb6c8c,sc_103,as_f546931279,,direct,pro,,,,,,in_progress,,,desktop,es-ES,control
2025-09-05T21:21:51Z,submit_assessment,,u_01164,a_01164,s_ecfd20fa,sc_104,as_c03c260bc4,,email,free,,,,,,complete,,,tablet,fr-FR,control
2025-09-06T08:09:48Z,signup_completed,,u_00230,a_00230,s_09d20da2,,,,referral,free,,,,sso_azure,True,,,,desktop,fr-FR,control
2025-09-06T08:10:48Z,select_scale,,u_00230,a_00230,s_09d20da2,sc_105,,,referral,free,,,,,,,,,desktop,fr-FR,control
2025-09-06T08:38:09Z,signup_completed,,u_00111,a_00111,s_7db6f798,,,,referral,business,,,,email_password,True,,,,desktop,en-US,control
2025-09-06T08:40:09Z,select_scale,,u_00111,a_00111,s_7db6f798,sc_103,,,referral,business,,,,,,,,,desktop,en-US,control
2025-09-06T09:07:48Z,signup_completed,,u_00903,a_00903,s_b466803e,,,,organic,free,,,,sso_google,True,,,,mobile,fr-FR,control
2025-09-06T09:08:51Z,signup_completed,,u_00806,a_00806,s_243a238d,,,,paid_search,free,,,,sso_azure,True,,,,desktop,ca-ES,control
2025-09-06T09:10:48Z,select_scale,,u_00903,a_00903,s_b466803e,sc_101,,,organic,free,,,,,,,,,mobile,fr-FR,control
2025-09-06T09:11:51Z,submit_assessment,,u_00806,a_00806,s_243a238d,sc_105,as_f227459c46,,paid_search,free,,,,,,started,,,desktop,ca-ES,control
2025-09-06T09:12:51Z,select_scale,,u_00806,a_00806,s_243a238d,sc_105,,,paid_search,free,,,,,,,,,desktop,ca-ES,control
2025-09-06T09:20:51Z,submit_assessment,,u_00806,a_00806,s_243a238d,sc_105,as_f227459c46,,paid_search,free,,,,,,in_progress,,,desktop,ca-ES,control
2025-09-06T09:22:51Z,submit_assessment,,u_00806,a_00806,s_243a238d,sc_105,as_f227459c46,,paid_search,free,,,,,,complete,,,desktop,ca-ES,control
2025-09-06T09:36:02Z,signup_completed,,u_01452,a_01452,s_a468aded,,,,paid_search,free,,,,email_password,True,,,,desktop,en-US,control
2025-09-06T09:36:51Z,generate_report,,u_00806,a_00806,s_243a238d,sc_105,as_f227459c46,r_8f8592e8ff,paid_search,free,,,,,,,web,1100,desktop,ca-ES,control
2025-09-06T09:38:02Z,select_scale,,u_01452,a_01452,s_a468aded,sc_105,,,paid_search,free,,,,,,,,,desktop,en-US,control
2025-09-06T09:41:02Z,submit_assessment,,u_01452,a_01452,s_a468aded,sc_105,as_03d7a05119,,paid_search,free,,,,,,started,,,desktop,en-US,control
2025-09-06T09:47:02Z,submit_assessment,,u_01452,a_01452,s_a468aded,sc_105,as_03d7a05119,,paid_search,free,,,,,,in_progress,,,desktop,en-US,control
2025-09-06T09:54:02Z,submit_assessment,,u_01452,a_01452,s_a468aded,sc_105,as_03d7a05119,,paid_search,free,,,,,,complete,,,desktop,en-US,control
2025-09-06T09:59:53Z,signup_completed,,u_01159,a_01159,s_f697be2c,,,,organic,free,,,,email_password,True,,,,desktop,en-US,control
2025-09-06T10:02:53Z,select_scale,,u_01159,a_01159,s_f697be2c,sc_102,,,organic,free,,,,,,,,,desktop,en-US,control
2025-09-06T10:04:37Z,signup_completed,,u_00545,a_00545,s_55cdd084,,,,organic,free,,,,sso_google,True,,,,desktop,es-ES,control
2025-09-06T10:06:37Z,select_scale,,u_00545,a_00545,s_55cdd084,sc_103,,,organic,free,,,,,,,,,desktop,es-ES,control
2025-09-06T10:28:16Z,signup_completed,,u_00441,a_00441,s_ffe35e09,,,,organic,free,,,,sso_azure,True,,,,mobile,ca-ES,control
2025-09-06T10:28:44Z,signup_completed,,u_00618,a_00618,s_eea1e9fc,,,,paid_search,pro,,,,sso_google,True,,,,desktop,es-ES,control
2025-09-06T10:29:44Z,select_scale,,u_00618,a_00618,s_eea1e9fc,sc_105,,,paid_search,pro,,,,,,,,,desktop,es-ES,control
2025-09-06T10:33:16Z,select_scale,,u_00441,a_00441,s_ffe35e09,sc_104,,,organic,free,,,,,,,,,mobile,ca-ES,control
2025-09-06T13:07:29Z,signup_completed,,u_01182,a_01182,s_a91e033a,,,,organic,pro,,,,sso_google,True,,,,desktop,es-ES,control
2025-09-06T13:08:29Z,select_scale,,u_01182,a_01182,s_a91e033a,sc_101,,,organic,pro,,,,,,,,,desktop,es-ES,control
2025-09-06T13:16:55Z,signup_completed,,u_01177,a_01177,s_d718671a,,,,organic,pro,,,,email_password,True,,,,mobile,en-US,control
2025-09-06T13:20:55Z,select_scale,,u_01177,a_01177,s_d718671a,sc_105,,,organic,pro,,,,,,,,,mobile,en-US,control
2025-09-06T13:21:55Z,submit_assessment,,u_01177,a_01177,s_d718671a,sc_105,as_19f15e4232,,organic,pro,,,,,,started,,,mobile,en-US,control
2025-09-06T13:26:55Z,submit_assessment,,u_01177,a_01177,s_d718671a,sc_105,as_19f15e4232,,organic,pro,,,,,,complete,,,mobile,en-US,control
2025-09-06T13:29:45Z,signup_completed,,u_00744,a_00744,s_8ac17a28,,,,email,free,,,,sso_azure,True,,,,mobile,ca-ES,control
2025-09-06T13:33:45Z,select_scale,,u_00744,a_00744,s_8ac17a28,sc_104,,,email,free,,,,,,,,,mobile,ca-ES,control
2025-09-06T13:35:55Z,submit_assessment,,u_01177,a_01177,s_d718671a,sc_105,as_19f15e4232,,organic,pro,,,,,,in_progress,,,mobile,en-US,control
2025-09-06T13:35:55Z,generate_report,,u_01177,a_01177,s_d718671a,sc_105,as_19f15e4232,r_8fcca535c6,organic,pro,,,,,,,web,1509,mobile,en-US,control
2025-09-06T13:59:08Z,signup_completed,,u_01257,a_01257,s_f7e9dd27,,,,direct,pro,,,,sso_azure,True,,,,desktop,ca-ES,control
2025-09-06T14:03:08Z,select_scale,,u_01257,a_01257,s_f7e9dd27,sc_104,,,direct,pro,,,,,,,,,desktop,ca-ES,control
2025-09-06T14:03:08Z,submit_assessment,,u_01257,a_01257,s_f7e9dd27,sc_104,as_33b9157fdf,,direct,pro,,,,,,started,,,desktop,ca-ES,control
2025-09-06T14:05:49Z,signup_completed,,u_00345,a_00345,s_bbc0af96,,,,organic,pro,,,,email_password,True,,,,desktop,fr-FR,control
2025-09-06T14:08:08Z,submit_assessment,,u_01257,a_01257,s_f7e9dd27,sc_104,as_33b9157fdf,,direct,pro,,,,,,in_progress,,,desktop,ca-ES,control
2025-09-06T14:22:08Z,submit_assessment,,u_01257,a_01257,s_f7e9dd27,sc_104,as_33b9157fdf,,direct,pro,,,,,,complete,,,desktop,ca-ES,control
2025-09-06T14:38:33Z,signup_completed,,u_00902,a_00902,s_8553844d,,,,email,pro,,,,email_password,True,,,,desktop,en-US,control
2025-09-06T14:39:11Z,signup_completed,,u_01340,a_01340,s_00b58565,,,,direct,free,,,,email_password,True,,,,desktop,ca-ES,control
2025-09-06T14:40:11Z,select_scale,,u_01340,a_01340,s_00b58565,sc_102,,,direct,free,,,,,,,,,desktop,ca-ES,control
2025-09-06T14:46:28Z,signup_completed,,u_00782,a_00782,s_fde8d151,,,,paid_search,pro,,,,sso_google,True,,,,desktop,en-US,control
2025-09-06T14:52:00Z,signup_completed,,u_00689,a_00689,s_187e7c55,,,,paid_search,pro,,,,email_password,False,,,,desktop,es-ES,control
2025-09-06T15:08:03Z,signup_completed,,u_01346,a_01346,s_745ed463,,,,referral,free,,,,email_password,True,,,,desktop,en-US,control
2025-09-06T15:13:42Z,signup_completed,,u_00474,a_00474,s_b156e645,,,,direct,pro,,,,sso_azure,True,,,,desktop,fr-FR,control
